n_alt,n_crit,kappa_max,kappa_min,nu,log_nu,delta_w,tau_wsm,rho_wsm,identical_wsm,tau_topsis,rho_topsis,identical_topsis,tau_topsis_minmax,rho_topsis_minmax,identical_topsis_minmax
4,3,0.6298956555116956,0.043709214030731545,14.411049694337004,1.1586956157796329,0.43697425486353525,0.0,0.19999999999999996,False,0.0,0.19999999999999996,False,0.6666666666666666,0.8,False
6,3,0.20604562684065866,0.001026106884895199,200.80327855991317,2.3027707993537336,0.2525912757797461,0.6,0.7714285714285715,False,0.6,0.7714285714285715,False,1.0,1.0,True
4,4,0.20999838545530294,0.09106440884705908,2.3060423727746935,0.36286728305111887,0.15019954778497197,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
5,5,0.6725443236975767,0.1961792571532526,3.4282132242389207,0.5350678258621668,0.24161457988767546,1.0,1.0,True,1.0,1.0,True,0.8,0.9,False
5,5,0.7386057814859651,0.19747543873177728,3.7402412483581946,0.5728996154228589,0.22346378611986933,0.6,0.7,False,0.2,0.19999999999999996,False,1.0,1.0,True
4,3,0.8014513191391431,0.34197444769978874,2.3436000102568326,0.36988349123618147,0.15070058991859298,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
8,3,0.4795649500230408,0.1357762892252243,3.532022805719866,0.5480234990862553,0.07964261175641067,1.0,1.0,True,0.9285714285714286,0.9761904761904762,False,0.9285714285714286,0.9761904761904762,False
6,3,0.6127844689675214,0.019618546837177436,31.234957105745,1.4946409138757322,0.6150543373963934,0.6,0.6571428571428571,False,0.3333333333333333,0.48571428571428577,False,1.0,1.0,True
4,5,0.41495872370242237,0.01630977186959599,25.44233769759399,1.4055570127359023,0.4938651044271565,0.6666666666666666,0.8,False,0.3333333333333333,0.4,False,1.0,1.0,True
10,5,0.817838477497884,0.05644897453204724,14.488101586665532,1.1610114824725952,0.4116156636124227,0.8222222222222222,0.9272727272727272,False,0.7777777777777778,0.9030303030303031,False,0.8666666666666667,0.9636363636363636,False
8,4,0.08092355122353743,0.030269886577618327,2.6734012039773956,0.4270641393021715,0.16945927642177958,0.7142857142857143,0.8571428571428572,False,0.7142857142857143,0.8571428571428572,False,0.5,0.6428571428571428,False
6,3,0.44649728457929233,0.06677719816010406,6.686373445949175,0.825190629059684,0.1983670325017038,0.7333333333333333,0.8285714285714285,False,0.7333333333333333,0.8285714285714285,False,0.8666666666666667,0.9428571428571428,False
8,4,0.15891508477735303,0.042797760360884146,3.713163572897694,0.5697440812601281,0.10482317035179538,0.8571428571428571,0.9523809523809523,False,0.8571428571428571,0.9523809523809523,False,0.8571428571428571,0.9523809523809523,False
4,4,0.8756328114505842,0.024184701081125085,36.20606301798638,1.5587813029854374,0.33445444925176815,0.3333333333333333,0.4,False,0.3333333333333333,0.4,False,0.6666666666666666,0.8,False
5,4,0.447443235914219,0.06268739859271887,7.137690284679507,0.8535576993253217,0.2588102060159517,0.6,0.7,False,0.6,0.7,False,1.0,1.0,True
10,4,0.15782944574394886,0.04232760772259428,3.728758940845397,0.5715643077258453,0.1966183143865528,0.6444444444444445,0.806060606060606,False,0.6888888888888889,0.8303030303030303,False,0.9111111111111111,0.9757575757575757,False
8,4,0.1607060362904667,0.0638089080712758,2.5185517374539046,0.4011508767978391,0.17021857695470327,0.9285714285714286,0.9761904761904762,False,0.8571428571428571,0.9523809523809523,False,0.9285714285714286,0.9761904761904762,False
6,3,0.5229952143477951,0.06555742616126498,7.977665460100574,0.9018758204071917,0.268805748053467,0.8666666666666667,0.9428571428571428,False,1.0,1.0,True,0.8666666666666667,0.9428571428571428,False
10,3,0.503339905885637,0.17717200308761535,2.8409675180670826,0.45346626828651515,0.21475076098135326,0.8222222222222222,0.9393939393939394,False,0.8666666666666667,0.9515151515151515,False,1.0,1.0,True
5,3,0.3483942117431821,0.14370110515217477,2.424436550935496,0.3846108228342338,0.08671993451865463,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
6,4,0.07484655419906797,0.01385590446080323,5.401780475998412,0.7325369308325984,0.3284436785664824,0.7333333333333333,0.8285714285714285,False,0.7333333333333333,0.8285714285714285,False,1.0,1.0,True
8,3,0.3087772910175305,0.11347091869975197,2.7212020009447957,0.4347607816325559,0.24001180036210348,0.8571428571428571,0.9285714285714286,False,0.7857142857142857,0.9047619047619048,False,1.0,1.0,True
6,3,0.27818411217296357,0.25764037542032164,1.0797380329773492,0.03331839934541896,0.014240600489588848,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
4,4,0.15401898181286466,0.034742195694727675,4.433196541800745,0.6467169857832924,0.2388776182440396,0.6666666666666666,0.8,False,0.3333333333333333,0.4,False,1.0,1.0,True
8,3,0.8145250650498694,0.21105309479485274,3.859337224302456,0.5865127283653891,0.21980137323459925,0.42857142857142855,0.5714285714285714,False,0.42857142857142855,0.5714285714285714,False,0.7857142857142857,0.9047619047619048,False
10,5,0.5881182679757605,0.24016533270003615,2.4488058345534194,0.38895435134562245,0.1164425864093724,0.7777777777777778,0.8909090909090909,False,0.6888888888888889,0.793939393939394,False,0.9111111111111111,0.9636363636363636,False
6,5,0.6787697584911824,0.019348126979090656,35.081936312989924,1.5450835558125657,0.44198409994592386,0.3333333333333333,0.4285714285714286,False,0.3333333333333333,0.4285714285714286,False,0.8666666666666667,0.9428571428571428,False
4,3,0.269092631733523,0.050083233887221766,5.372908473404437,0.7302094424979771,0.16399284889455,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
8,4,0.15933954954718282,0.01179449638875907,13.509652661857968,1.1306441832946,0.2886277620127591,0.2857142857142857,0.45238095238095233,False,0.21428571428571427,0.33333333333333337,False,0.7142857142857143,0.8333333333333334,False
6,4,0.7306894184960625,0.15483898883503297,4.719027319855643,0.6738524916104228,0.218924501292644,0.7333333333333333,0.8285714285714285,False,0.7333333333333333,0.8285714285714285,False,1.0,1.0,True
10,3,0.4410571371504464,0.2837161802017385,1.5545716738300752,0.19161075007256326,0.04026032929796331,0.9555555555555556,0.9878787878787879,False,0.9555555555555556,0.9878787878787879,False,0.9555555555555556,0.9878787878787879,False
4,3,0.7387743632869471,0.0009463302713873579,780.6728632100097,2.8924690832163837,0.35627282935907556,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
10,5,0.632022126589104,0.11554268999015797,5.470031264093558,0.7379898085609466,0.12717664657495653,0.8666666666666667,0.9636363636363636,False,0.8666666666666667,0.9515151515151515,False,0.8666666666666667,0.9636363636363636,False
5,4,0.4102788254273272,0.1794638425385526,2.286136414007209,0.3591021412311818,0.1398546597920158,0.4,0.6,False,0.4,0.6,False,0.6,0.7,False
10,4,0.6459543512215462,0.20084448495209786,3.216191628923206,0.5073419172233481,0.24736398116094718,0.7777777777777778,0.9030303030303031,False,0.8666666666666667,0.9272727272727272,False,0.7333333333333333,0.8787878787878788,False
4,4,0.20111066214571394,0.01799660707686879,11.174920987913797,1.048244461143182,0.45772077577632586,0.0,-0.19999999999999996,False,0.0,-0.19999999999999996,False,1.0,1.0,True
8,5,0.16331085368681983,0.008487953184488722,19.240310369055912,1.284212073444058,0.19728309305553834,0.9285714285714286,0.9761904761904762,False,0.8571428571428571,0.9523809523809523,False,1.0,1.0,True
4,4,0.5194146676775916,0.11539271226323773,4.501277918558531,0.6533358280396164,0.1783035809229998,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
8,3,0.0750272774714222,0.012337355898813828,6.081309324354853,0.783997094260203,0.22936616577269137,0.9285714285714286,0.9761904761904762,False,0.7857142857142857,0.9047619047619048,False,1.0,1.0,True
4,5,0.33770438487069787,0.07387263394977858,4.571440962775345,0.6600531155057627,0.2424895389635473,0.0,0.19999999999999996,False,0.0,0.19999999999999996,False,0.3333333333333333,0.4,False
8,4,0.7929323769371064,0.04542094565214823,17.457416738793647,1.2419799793987933,0.30196335353257175,0.5714285714285714,0.6904761904761905,False,0.42857142857142855,0.5,False,0.7857142857142857,0.8571428571428572,False
4,3,0.4829739902512883,0.02996277537924187,16.119133962796123,1.2073417046351755,0.5381286813725081,0.3333333333333333,0.4,False,0.0,-0.19999999999999996,False,1.0,1.0,True
8,5,0.5102264343440369,0.21656925683755915,2.3559504326340446,0.372166148992836,0.14126710447093155,0.9285714285714286,0.9761904761904762,False,0.6428571428571429,0.8095238095238095,False,0.9285714285714286,0.9761904761904762,False
4,3,0.45402239150117757,0.0970833991221467,4.676622322682243,0.6699322983245823,0.28804357634720074,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
6,3,0.7063072386293474,0.09451268580496275,7.473147468049065,0.8735035522987308,0.3976558005504509,0.3333333333333333,0.6,False,0.4666666666666667,0.6571428571428571,False,1.0,1.0,True
5,4,0.6070727452820586,0.01904709722576358,31.872192284976876,1.5034119368506738,0.5758242384146677,0.0,-0.10000000000000009,False,-0.2,-0.30000000000000004,False,1.0,1.0,True
5,4,0.38248419050793514,0.09734228541878089,3.929270705516132,0.5943119503852232,0.2026092703074373,0.8,0.9,False,0.8,0.9,False,0.8,0.9,False
10,5,0.6092883867895534,0.0007504168041020452,811.9332918013471,2.909520349200948,0.4868927741677263,0.37777777777777777,0.4424242424242424,False,0.24444444444444444,0.23636363636363633,False,0.8666666666666667,0.9515151515151515,False
8,5,0.868460108099236,0.3436937975094423,2.5268425394637797,0.40257817964344444,0.1991673151076893,0.8571428571428571,0.9285714285714286,False,0.8571428571428571,0.9285714285714286,False,0.8571428571428571,0.9523809523809523,False
6,3,0.32229617756949414,0.008337305009065515,38.6571172795514,1.5872294648952647,0.2148552246835973,0.4666666666666667,0.6,False,0.4666666666666667,0.6,False,1.0,1.0,True
10,5,0.15873136592422335,0.05570166075649667,2.8496702569655485,0.4547946095294433,0.1811146670730922,0.8666666666666667,0.9515151515151515,False,0.7333333333333333,0.8787878787878788,False,1.0,1.0,True
6,3,0.7780909064197543,0.5108953868536745,1.522994582531011,0.18269835850277116,0.08017394229282478,0.8666666666666667,0.9428571428571428,False,0.8666666666666667,0.9428571428571428,False,0.7333333333333333,0.8285714285714285,False
8,4,0.5258177056893621,0.09470130273708686,5.552380912262671,0.7444792525511162,0.255885927957091,0.7857142857142857,0.9047619047619048,False,0.8571428571428571,0.9285714285714286,False,1.0,1.0,True
8,3,0.04984518732477798,0.00916496054263076,5.438669057819149,0.7354926328663299,0.11031427648121354,0.9285714285714286,0.9761904761904762,False,0.9285714285714286,0.9761904761904762,False,1.0,1.0,True
4,4,0.7357365900180207,0.48836029865541947,1.5065446393619317,0.1779820044735937,0.06191230602991321,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
8,3,0.4805288115937371,0.06049899771802037,7.942756569711946,0.8999712524586346,0.310974753206062,0.7142857142857143,0.8571428571428572,False,0.7857142857142857,0.9047619047619048,False,1.0,1.0,True
8,4,0.4101651696494259,0.06081563633447924,6.744403156234667,0.8289435229593423,0.2985200636395712,0.6428571428571429,0.7142857142857143,False,0.5714285714285714,0.6666666666666667,False,0.8571428571428571,0.9523809523809523,False
4,3,0.2582824150172014,0.06251278325408847,4.131673580478077,0.6161260031193853,0.2047433509079439,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
8,4,0.07168782427110891,0.04440781611734906,1.6143064563242036,0.20798598370499535,0.1076205547789861,0.8571428571428571,0.9523809523809523,False,0.8571428571428571,0.9523809523809523,False,1.0,1.0,True
10,5,0.3541233734484662,0.02565009836941426,13.805926524512858,1.140065557732315,0.5218460529762237,0.37777777777777777,0.5393939393939393,False,0.24444444444444444,0.406060606060606,False,0.6888888888888889,0.8424242424242424,False
6,3,0.45692906728082483,0.0230940013727768,19.7856170477095,1.2963495990163278,0.44601566188358466,0.6,0.7714285714285715,False,0.6,0.7714285714285715,False,1.0,1.0,True
5,5,0.24022381510044624,0.05815108653303384,4.131028832279023,0.616058226120615,0.13444248872113565,0.8,0.9,False,0.6,0.7,False,1.0,1.0,True
10,3,0.6907898208903902,0.13558275222176297,5.094968272626741,0.7071414839133905,0.1127677690654805,1.0,1.0,True,1.0,1.0,True,0.8666666666666667,0.9515151515151515,False
10,5,0.50148775115316,0.08479544231635604,5.9140885105155565,0.7718878199095528,0.31239274267863526,0.6444444444444445,0.793939393939394,False,0.6444444444444445,0.793939393939394,False,0.7333333333333333,0.8787878787878788,False
4,3,0.1471718420542172,0.006000384716838962,24.52706767562416,1.389645629396011,0.5660280750772894,0.0,0.19999999999999996,False,-0.6666666666666666,-0.8,False,0.6666666666666666,0.8,False
10,4,0.5432481424352102,0.08569986065472503,6.338961793853506,0.8020181342031794,0.37351273625296677,0.7777777777777778,0.9030303030303031,False,0.6444444444444445,0.7575757575757576,False,0.8666666666666667,0.9515151515151515,False
8,4,0.4622300614857949,0.02450181319814911,18.865136948389072,1.2756599622385145,0.2538882699806104,0.5714285714285714,0.6904761904761905,False,0.5714285714285714,0.6904761904761905,False,0.6428571428571429,0.8095238095238095,False
10,5,0.4428010245681314,0.16640838713224665,2.660929729542847,0.4250334057521618,0.20639977960955336,0.8222222222222222,0.9393939393939394,False,0.6444444444444445,0.8666666666666667,False,0.9111111111111111,0.9757575757575757,False
8,3,0.38142072908212554,0.025123319966392454,15.181939710881021,1.18132726246296,0.25322691260133595,0.7142857142857143,0.8809523809523809,False,0.7142857142857143,0.8809523809523809,False,0.6428571428571429,0.8571428571428572,False
8,3,0.2742687848172743,0.04463897228652203,6.144155448980642,0.7884621949434562,0.2302621601453414,0.7142857142857143,0.8809523809523809,False,0.6428571428571429,0.8095238095238095,False,0.8571428571428571,0.9285714285714286,False
4,4,0.3742235814586514,0.0318866732658983,11.736049675873044,1.0695219391031103,0.11967361611813065,1.0,1.0,True,0.6666666666666666,0.8,False,1.0,1.0,True
5,3,0.11125735757934353,0.015583438529438163,7.139461381519325,0.8536654487709224,0.22694942221767084,0.8,0.9,False,0.4,0.5,False,1.0,1.0,True
8,4,0.9474677697993221,0.3027560401562173,3.1294760273232347,0.49547162908276066,0.22888992003313416,0.8571428571428571,0.9523809523809523,False,0.7857142857142857,0.9047619047619048,False,0.9285714285714286,0.9761904761904762,False
6,4,0.7732308609028332,0.1633741585406764,4.732883509882523,0.6751258153410539,0.2147910682336127,0.7333333333333333,0.8285714285714285,False,0.7333333333333333,0.8285714285714285,False,1.0,1.0,True
10,4,0.2381983976706918,0.07602182148862842,3.1332897976298684,0.4960005645883976,0.137228697396125,0.8222222222222222,0.9393939393939394,False,0.8222222222222222,0.9393939393939394,False,0.8222222222222222,0.9272727272727272,False
6,4,0.10925995337885053,0.03591686688393371,3.0420235074758857,0.48316256577470956,0.10920906332534965,0.6,0.6571428571428571,False,0.4666666666666667,0.4285714285714286,False,0.7333333333333333,0.8285714285714285,False
6,5,0.41366991602618175,0.12876300372708246,3.212645744889242,0.5068628389900572,0.1828062750219147,0.7333333333333333,0.8857142857142857,False,0.7333333333333333,0.8857142857142857,False,0.4666666666666667,0.6571428571428571,False
6,4,0.23524521437669796,0.01862789970028022,12.628649399509627,1.101356906398202,0.2738487297505421,0.7333333333333333,0.8857142857142857,False,0.8666666666666667,0.9428571428571428,False,1.0,1.0,True
10,4,0.3922687042645201,0.2477518894954744,1.5833126643827362,0.19956668555586882,0.06638274811465003,0.8666666666666667,0.9636363636363636,False,0.9555555555555556,0.9878787878787879,False,0.8666666666666667,0.9515151515151515,False
6,3,0.47391053456443233,0.3811145763440379,1.2434857231369252,0.09464080335871207,0.033691031706192906,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
4,4,0.18853008399407273,0.026545202874310964,7.102228032674781,0.8513946121703971,0.0648134818732749,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
4,3,0.1447508825947533,0.0758919306311635,1.9073290320724414,0.2804256193633649,0.10761695553218092,1.0,1.0,True,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False
10,4,0.29761938548047456,0.07373511711874858,4.0363316301122785,0.6059868412147713,0.12468783641385717,0.8222222222222222,0.9151515151515152,False,0.7333333333333333,0.8787878787878788,False,0.9111111111111111,0.9757575757575757,False
8,5,0.8434750969887557,0.05642424496160312,14.948806094752253,1.174606508569074,0.20079260286735054,0.35714285714285715,0.5476190476190477,False,0.42857142857142855,0.5714285714285714,False,0.8571428571428571,0.9285714285714286,False
5,3,0.25019356176957397,0.07390713726535614,3.3852422245485427,0.5295897492460216,0.2461132018581721,0.8,0.9,False,0.8,0.9,False,1.0,1.0,True
4,4,0.6175636670868517,0.015515719499141305,39.80245112585513,1.5999098177434157,0.3048598071621458,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
5,5,0.14403279134823482,0.025051051492160446,5.7495706871849,0.7596354177074819,0.1921648531560115,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
6,4,0.5182325015991222,0.06955321702422483,7.450877526070074,0.8722074247330982,0.32540677235422927,0.6,0.7714285714285715,False,0.6,0.6571428571428571,False,0.8666666666666667,0.9428571428571428,False
5,3,0.319713318853638,0.01067831448470956,29.940429201771487,1.4762580217460093,0.1794912685424742,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
6,4,0.32666208336113195,0.12814766173416992,2.5491068579636833,0.4063880413740376,0.2014820951941822,0.7333333333333333,0.8857142857142857,False,0.7333333333333333,0.8857142857142857,False,1.0,1.0,True
4,3,0.20736596966386223,0.07862552218708467,2.637387503358134,0.4211739440544655,0.12530466417606154,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
4,4,0.15648660248334872,0.05165498445276851,3.0294579339851526,0.48136492641004913,0.2207881909614287,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
5,5,0.6403041351545161,0.04700886847670795,13.620922091714553,1.1342065088828046,0.25854838913496225,0.6,0.7,False,0.8,0.9,False,1.0,1.0,True
4,4,0.9207244265208396,0.13449147723065472,6.845968573420743,0.8354349011674319,0.12496223046307794,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
10,3,0.6136594268082096,0.09749000800694944,6.294587920827446,0.798967304012014,0.17910527233338128,0.8222222222222222,0.9393939393939394,False,0.8222222222222222,0.9393939393939394,False,0.9111111111111111,0.9757575757575757,False
4,3,0.3969181155514331,0.2079367703409362,1.9088404369209517,0.2807696265282895,0.04345599470857861,1.0,1.0,True,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False
6,5,0.4692032699830878,0.10899103388881638,4.304971273668484,0.6339702578270983,0.21261989653545826,0.7333333333333333,0.8285714285714285,False,0.6,0.7142857142857143,False,0.6,0.7714285714285715,False
4,4,0.3700848310940653,0.09206227103061519,4.019940274631875,0.6042196006987754,0.19790585579635184,0.6666666666666666,0.8,False,0.3333333333333333,0.6,False,0.6666666666666666,0.8,False
5,4,0.502004959320115,0.019221923124755062,26.116271303129334,1.4169111715283818,0.2154544523462383,0.8,0.9,False,0.8,0.9,False,1.0,1.0,True
4,4,0.21644552008701515,0.008322858878101622,26.00615043834295,1.4150760704920415,0.4834080462082725,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
8,4,0.3472394312491071,0.03807359719905244,9.120216023313628,0.9600051252387198,0.3339397703173266,0.42857142857142855,0.5714285714285714,False,0.5,0.6190476190476191,False,0.9285714285714286,0.9761904761904762,False
10,5,0.026384626975587362,0.00033321901598724673,79.18103598690222,1.89862117966488,0.3006769898167243,0.6444444444444445,0.8545454545454545,False,0.7333333333333333,0.8787878787878788,False,0.9111111111111111,0.9757575757575757,False
8,5,0.251250093540307,0.09767557859891388,2.5722918373429375,0.41032023958561986,0.12659501489932506,0.7857142857142857,0.8809523809523809,False,0.7142857142857143,0.8333333333333334,False,0.8571428571428571,0.9523809523809523,False
4,5,0.08298563124970802,0.006144543568040401,13.505581060216644,1.1305132738857149,0.2445531905865651,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
10,3,0.1286045821469338,0.03346561961221526,3.8428866291227743,0.5846575723195001,0.15672732425723523,0.8666666666666667,0.9515151515151515,False,0.7777777777777778,0.9030303030303031,False,0.9111111111111111,0.9757575757575757,False
6,5,0.28449594728358146,0.049016095723177514,5.804133174630879,0.7637373686767572,0.23236281168221978,0.6,0.7142857142857143,False,0.3333333333333333,0.4285714285714286,False,0.8666666666666667,0.9428571428571428,False
6,4,0.8797087133133348,0.2104808148676989,4.1795197052145125,0.621126377143523,0.3111200242948993,0.4666666666666667,0.7142857142857143,False,0.4666666666666667,0.7142857142857143,False,1.0,1.0,True
5,5,0.46432276897889957,0.09325597957179342,4.979013368429207,0.6971432923383721,0.07016760021920763,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
6,3,0.7757529846608289,0.3975804275309741,1.951185045693532,0.2902984587910844,0.15632930514919696,0.8666666666666667,0.9428571428571428,False,0.7333333333333333,0.8857142857142857,False,0.8666666666666667,0.9428571428571428,False
6,3,0.7306256590405541,0.156666037366958,4.663586769125653,0.6687200615109898,0.26696058692467073,0.8666666666666667,0.9428571428571428,False,0.8666666666666667,0.9428571428571428,False,1.0,1.0,True
10,4,0.5414681646021411,0.1658290352156998,3.2652192898220065,0.5139123535013101,0.13728550383456478,0.8222222222222222,0.9393939393939394,False,0.9555555555555556,0.9878787878787879,False,0.9555555555555556,0.9878787878787879,False
10,3,0.381659345294419,0.072957324846384,5.2312683626050465,0.7186069997844652,0.29837510962926517,0.28888888888888886,0.4545454545454546,False,0.4666666666666667,0.6242424242424243,False,0.9111111111111111,0.9757575757575757,False
6,3,0.9037706302105596,0.7230846359265437,1.2498822202897995,0.09686909021750016,0.04617251947147685,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
4,4,0.5512148262783572,0.00172355562907833,319.8126110111724,2.504895585065557,0.09393960574986532,1.0,1.0,True,1.0,1.0,True,0.6666666666666666,0.8,False
5,4,0.6819740557277875,0.19813166893291262,3.4420244850168897,0.5368139553784975,0.08939829108311849,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
10,3,0.5453809989388823,0.3436647150475163,1.586956632605966,0.20056505877925512,0.10564825136054513,0.9555555555555556,0.9878787878787879,False,0.8666666666666667,0.9515151515151515,False,0.9555555555555556,0.9878787878787879,False
10,4,0.13332361716772329,0.005187812118586408,25.699391977663282,1.4099228484725632,0.30348147810328124,0.6888888888888889,0.8424242424242424,False,0.7333333333333333,0.8666666666666667,False,0.9555555555555556,0.9878787878787879,False
6,4,0.876327411914854,0.09438005049329462,9.285091577354358,0.9677861914730566,0.4168566616267346,0.06666666666666667,0.37142857142857144,False,0.3333333333333333,0.5428571428571429,False,1.0,1.0,True
8,5,0.2899444709082529,0.003950853683589312,73.387802752405,1.8656238850181868,0.4073383297103699,0.42857142857142855,0.6190476190476191,False,0.42857142857142855,0.5714285714285714,False,0.7857142857142857,0.9047619047619048,False
4,4,0.18843967132510828,0.06155590967301795,3.061276688510161,0.485902584371127,0.12998440122049643,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
10,4,0.2859284289273638,0.0431995418678053,6.618783824044088,0.8207781968371193,0.12538755393292822,0.9111111111111111,0.9757575757575757,False,0.9111111111111111,0.9636363636363636,False,0.9555555555555556,0.9878787878787879,False
6,3,0.25490870369125807,0.03745782861669354,6.805218377523615,0.8328420661494585,0.31711975780718304,0.7333333333333333,0.8285714285714285,False,0.7333333333333333,0.8285714285714285,False,0.8666666666666667,0.9428571428571428,False
5,5,0.6328825631175585,0.011587993305925477,54.61537182104869,1.7373148946733203,0.1909181908083857,0.8,0.9,False,1.0,1.0,True,1.0,1.0,True
6,4,0.45311886191581024,0.2789340216816196,1.6244660984072568,0.2107106523210214,0.029756725161235537,0.8666666666666667,0.9428571428571428,False,0.6,0.7714285714285715,False,0.6,0.7714285714285715,False
10,3,0.12904382445269041,0.004772260221793313,27.04039981649578,1.432013108749413,0.5253523434232725,0.6,0.6727272727272727,False,0.6,0.6727272727272727,False,0.9111111111111111,0.9757575757575757,False
6,4,0.15242344872646021,0.00028978043338378655,525.996342888319,2.7209827246310314,0.30472601901426877,0.8666666666666667,0.9428571428571428,False,0.7333333333333333,0.8857142857142857,False,1.0,1.0,True
5,5,0.30969053004183844,0.10745079538985784,2.8821613550213665,0.45971829071593473,0.07718456268152421,0.8,0.9,False,1.0,1.0,True,1.0,1.0,True
6,3,0.3007498611561905,0.24559664150690852,1.22456829747204,0.08798301190914173,0.03339472293625087,1.0,1.0,True,0.8666666666666667,0.9428571428571428,False,1.0,1.0,True
10,5,0.5277917351535986,0.0008427701869777772,626.2581931380751,2.7967534206499605,0.2419867295382368,0.5111111111111111,0.6363636363636364,False,0.4666666666666667,0.6,False,0.8222222222222222,0.9151515151515152,False
4,4,0.7170922487680688,0.06589756598419898,10.881923149166576,1.0367056544856421,0.3413636639000541,0.3333333333333333,0.4,False,0.3333333333333333,0.4,False,0.3333333333333333,0.6,False
10,3,0.23966259080724264,0.09484872766868746,2.5267876195648324,0.4025687403262369,0.10838233212308554,0.9111111111111111,0.9757575757575757,False,0.9111111111111111,0.9757575757575757,False,0.9555555555555556,0.9878787878787879,False
6,5,0.3905078597553965,0.13185819289514794,2.9615744852726906,0.47152265986607833,0.14869022371909268,1.0,1.0,True,0.8666666666666667,0.9428571428571428,False,1.0,1.0,True
6,3,0.2827050640676284,0.06540232660870895,4.3225536264891975,0.635740389926035,0.14264296021612136,0.8666666666666667,0.9428571428571428,False,0.8666666666666667,0.9428571428571428,False,1.0,1.0,True
4,5,0.21450346880539767,0.02658386398948604,8.068934932941472,0.9068162133747858,0.22057913953913963,1.0,1.0,True,1.0,1.0,True,1.0,1.0,True
8,5,0.6235350399423611,0.004813245545906187,129.54565352335933,2.1124228462489962,0.23742414374361426,0.7857142857142857,0.9047619047619048,False,0.7142857142857143,0.8333333333333334,False,0.7857142857142857,0.9047619047619048,False
6,4,0.5453998402108537,0.14111880131632448,3.864827614177712,0.5871301275218701,0.10075731980645257,0.6,0.7142857142857143,False,0.6,0.7142857142857143,False,0.6,0.7714285714285715,False
4,5,0.5520378090481969,0.20121118405311453,2.743574178758024,0.4383167068283517,0.13571584165733416,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
5,3,0.4307920152598095,0.07627347953941649,5.6479921704835485,0.7518940860044152,0.2612591048461884,0.8,0.9,False,0.2,0.30000000000000004,False,1.0,1.0,True
6,3,0.378648686791748,0.0866175696247178,4.371499782641357,0.6406304611305277,0.23733506276806848,0.7333333333333333,0.8857142857142857,False,0.7333333333333333,0.8857142857142857,False,0.8666666666666667,0.9428571428571428,False
10,3,0.03192122835477957,0.003104340449943408,10.28277305895322,1.0121102510207023,0.4282309454022956,0.24444444444444444,0.3090909090909091,False,0.1111111111111111,-0.018181818181818077,False,0.9555555555555556,0.9878787878787879,False
5,4,0.0213925157593883,0.0014423926631134216,14.831270493556888,1.1711783556613735,0.5462011082108924,0.2,0.30000000000000004,False,0.2,0.30000000000000004,False,1.0,1.0,True
8,3,0.5663257032416067,0.22588143078546102,2.5071813175160362,0.39918574295272025,0.15104626484096134,0.8571428571428571,0.9523809523809523,False,0.8571428571428571,0.9523809523809523,False,0.8571428571428571,0.9523809523809523,False
8,3,0.29738448614448454,0.05322662839366078,5.587137399338176,0.747189351696777,0.1526715095201605,0.9285714285714286,0.9761904761904762,False,0.9285714285714286,0.9761904761904762,False,1.0,1.0,True
5,3,0.44635199170152184,0.3090163576727867,1.4444283631506447,0.15969600775179424,0.08483882999380225,0.8,0.9,False,0.8,0.9,False,1.0,1.0,True
4,4,0.5434653362521296,0.1290188534987723,4.21229395169822,0.6245186704778354,0.23619038903092487,0.6666666666666666,0.8,False,0.6666666666666666,0.8,False,1.0,1.0,True
